GeneID,Acc_num,Main_Role,Subrole,Product,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
hotlake_ucc_124539,CY41DRAFT_0132,Nucleic acid metabolism,DNA replication_ recombination_ and repair,Nucleotidyltransferase/DNA polymerase involved in DNA repair ,,800.375384081436,-1.07278265317778,0.317636672254041,-3.3773891583897,0.000731774390827015,0.00196967349833801
hotlake_ucc_124557,CY41DRAFT_1351,,,hypothetical protein,,1031.32805157608,-1.10966397166919,0.384984544202095,-2.88235979438873,0.00394708749849578,0.00899293032868232
hotlake_ucc_124568,CY41DRAFT_1942,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,Predicted nucleoside-diphosphate sugar epimerases /putative xylose isomerase,,797.464396767133,1.22320225015303,0.157639521116381,7.75948976177089,8.52717489845109e-15,1.56469074883944e-13
hotlake_ucc_124572,CY41DRAFT_2229,,,IS1380 family transposase,,66.5832984186058,1.01092703483108,0.348947019138742,2.89707886694723,0.00376655054611304,0.00862767584824418
hotlake_ucc_124575,CY41DRAFT_2251,,,type 11 methyltransferase,,314.86064186006,1.18671868096933,0.205482077436152,5.77529045732989,7.68204489144196e-09,5.47365745605248e-08
hotlake_ucc_124577,CY41DRAFT_2432,,,hypothetical protein,,68.9500400555775,1.31957481299395,0.229459119356853,5.75080570644812,8.88191416976254e-09,6.28920602933601e-08
hotlake_ucc_124578,CY41DRAFT_2509,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,Lipopolysaccharide biosynthesis proteins_ LPS:glycosyltransferases ,,538.086678960514,1.21257435026213,0.200041811018927,6.0616045419995,1.34770245339278e-09,1.0977824518925e-08
hotlake_ucc_124583,CY41DRAFT_2960,,,hypothetical protein,,19.3444164324667,1.38212043206852,0.377520528075639,3.6610470935546,0.00025118657853246,0.000758672382771048
hotlake_ucc_124818,CY41DRAFT_3465,,,,,58.5627201433897,1.3025877806224,0.346328620635395,3.76113235525436,0.000169145893682149,0.000525769521982854
hotlake_ucc_124819,CY41DRAFT_3466,,,,,79.0144866047203,1.00055447167163,0.271273435330558,3.68836141457201,0.000225702903962423,0.000686563289860739
hotlake_ucc_69351,CY41DRAFT_0009,,,protein of unknown function DUF2283,,306.149013818625,1.57566687589853,0.264231737675278,5.96320067286886,2.47344344776302e-09,1.927365864661e-08
hotlake_ucc_69367,CY41DRAFT_0025,,,TupA-like ATPgrasp domain protein,,25432.7186458163,1.1653452497531,0.303387038195225,3.84111746067151,0.00012247548719462,0.000391394042879437
hotlake_ucc_69391,CY41DRAFT_0048,Transport and binding proteins,Unknown substrate,ABC-type nickel uptake system ATPase component NikE,nikE,14.7506767011204,1.14323376246526,0.377792115282182,3.02609217138201,0.00247736771228247,0.0059293520350772
hotlake_ucc_69392,CY41DRAFT_0049,Transport and binding proteins,Unknown substrate,ABC-type nickel uptake system ATPase component NikD,nikD,21.0660143002508,1.56530790341475,0.287974685927718,5.43557465258473,5.46201105909302e-08,3.35284959436771e-07
hotlake_ucc_69393,CY41DRAFT_0050,,,ABC-type nickel uptake system permease component NikC,nikC,41.7632673185126,1.49422597601091,0.278029712460574,5.37433917687051,7.6864051789055e-08,4.63492948332235e-07
hotlake_ucc_69394,CY41DRAFT_0051,,,ABC-type nickel uptake system permease component NikB,nikB,42.8628059237257,1.20495195160367,0.220037349114327,5.47612465090004,4.34741500844654e-08,2.71256442848776e-07
hotlake_ucc_69400,CY41DRAFT_0056,,,outer membrane lipoprotein SlyB,slyB,1516.91090116133,-1.25519839932111,0.270354138238213,-4.64279336540111,3.43730075588279e-06,1.49827681734712e-05
hotlake_ucc_69412,CY41DRAFT_0067,Regulatory functions::Intracellular trafficking_ assembly_ and processing::Unknown function,Enzymes of unknown specificity::General::Chaperone and folding catalysis::Protein interactions,ATP-dependent Clp protease ATP-binding subunit ClpA,clpA,13313.671148517,-2.05795564617925,0.317295459660424,-6.48592844152802,8.81870170296102e-11,8.69891009023294e-10
hotlake_ucc_69414,CY41DRAFT_0069,,,arginyl-tRNA-protein transferase Ate1,ate1,1247.50958427898,-2.07203983445091,0.351134975166677,-5.90097820209264,3.61352651455584e-09,2.75289419512926e-08
hotlake_ucc_69417,CY41DRAFT_0072,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,outer membrane lipoprotein carrier protein LolA,lolA,458.29724237481,-1.39681208497518,0.101710262581031,-13.7332462775067,6.41916276987781e-43,1.68527711796869e-40
hotlake_ucc_69425,CY41DRAFT_0079,,,ribosome modulation factor Rmf,rmf,12631.3594694821,-1.41807836781165,0.39865409143421,-3.55716496652507,0.000374878755635957,0.00108705284025958
hotlake_ucc_69431,CY41DRAFT_0085,Cell structure_ growth_ and death,Toxin-antitoxin systems,toxin-antitoxin system HigA family antidote component,higA,428.570001240744,-1.00465322207506,0.204041508160323,-4.92376885043249,8.48931074064116e-07,4.09667448578584e-06
hotlake_ucc_69450,CY41DRAFT_0103,Defense and invasion systems,Protein_ prosthetic group_ membrane repair,methionine-R-sulfoxide reductase MsrB,msrB,1118.5662533651,-1.51761964484051,0.337884483533549,-4.49153399697275,7.07120104549467e-06,2.90421289630244e-05
hotlake_ucc_69478,CY41DRAFT_0131,,,DNA polymerase V,umuD,59.3831068220052,-1.427602370527,0.261122533086807,-5.46717417930535,4.57266673198398e-08,2.83239774160823e-07
hotlake_ucc_69485,CY41DRAFT_0139,,,hypothetical protein,,7677.23509821576,1.7360816437452,0.363735497922767,4.77292332934145,1.8157092679546e-06,8.33344477652969e-06
hotlake_ucc_69505,CY41DRAFT_0161,,,regulator of sigma D,rsd,1234.76344627793,1.08389644811603,0.171904629237919,6.305219661164,2.87785452830268e-10,2.62623462703129e-09
hotlake_ucc_69510,CY41DRAFT_0166,Unknown function,Enzymes of unknown specificity,putative (di)nucleoside polyphosphate hydrolase RppH,rppH,2498.32244522072,1.02894984376811,0.21785489231477,4.72309725448542,2.32279700631858e-06,1.04863838393721e-05
hotlake_ucc_69525,CY41DRAFT_0181,Regulatory functions,Small molecule interactions,diguanylate cyclase (GGDEF) domain-containing protein,,3397.25894931272,1.29240219378501,0.190908950134121,6.76973076891912,1.29022264285942e-11,1.48349872171636e-10
hotlake_ucc_69526,CY41DRAFT_0182,Unknown function,Enzymes of unknown specificity,oxidoreductase molybdopterin-binding domain protein,,3980.7008342136,1.4825192888468,0.171203960536388,8.65937495956295,4.74358061664978e-18,1.65202455557405e-16
hotlake_ucc_69532,CY41DRAFT_0187,,,hypothetical protein,,52.0858920146858,1.73952106842566,0.398519842137739,4.36495472620517,1.27149090000795e-05,4.94823083435248e-05
hotlake_ucc_69533,CY41DRAFT_0188,Transport and binding proteins,Porins and secretins::Unknown substrate,outer membrane secretin,tolC,302.206932576093,1.2443864446267,0.249149590719162,4.99453537545382,5.8977580775564e-07,2.93854719981022e-06
hotlake_ucc_69535,CY41DRAFT_0189,,,hypothetical protein,,179.57764158142,1.19692222641433,0.344410736357075,3.4752755941191,0.000510328769029547,0.00142416360482244
hotlake_ucc_69549,CY41DRAFT_0201,Unknown function,General,carnitine 3-dehydrogenase CdhA,cdhA,24.7636223996709,-1.59160363662177,0.379771411840234,-4.19095168040544,2.77786820219634e-05,0.00010032660501689
hotlake_ucc_69550,CY41DRAFT_0202,,,protein of unknown function DUF849,,27.4436882462342,-1.57993138445682,0.386035633803843,-4.09270866756211,4.26363266052112e-05,0.000149709652987228
hotlake_ucc_69551,CY41DRAFT_0203,Regulatory functions,DNA interactions,transcriptional regulator of L-gulonate utilization RspR,rspR,251.469377206621,-3.03221303539938,0.403241402372891,-7.51959748566541,5.49451367063838e-14,8.8875711648762e-13
hotlake_ucc_69552,CY41DRAFT_0204,Energy metabolism,General,D-mannonate dehydratase RspA,rspA,301.59355876531,-3.1191308251007,0.396065008601985,-7.87530015870498,3.39925794558318e-15,6.82451021663258e-14
hotlake_ucc_69553,CY41DRAFT_0205,Prosthetic groups_ cofactors_ and carriers::Unknown function,Enzymes of unknown specificity::Porphyrin and chlorophyll metabolism,L-gulonate 5-dehydrogenase RspB,rspB,140.863153366337,-2.96223114852143,0.358972656096654,-8.25196877314199,1.55806139607775e-16,4.15442464438542e-15
hotlake_ucc_69554,CY41DRAFT_0206,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,TRAP-type 2_3-diketo-L-gulonate uptake system substrate-binding component YiaO,YiaO,330.843511166759,-3.44909874137269,0.347023152122597,-9.93910268025628,2.8135001723373e-23,1.71472787289057e-21
hotlake_ucc_69556,CY41DRAFT_0207,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,TRAP-type 2_3-diketo-L-gulonate uptake system small permease component YiaM,YiaM,88.611270809434,-2.59688104593628,0.339114905188429,-7.6578204207607,1.89115068874563e-14,3.25984712156002e-13
hotlake_ucc_69557,CY41DRAFT_0208,Transport and binding proteins,Unknown substrate::Carbohydrates_ organic alcohols_ and acids,TRAP-type 2_3-diketo-L-gulonate uptake system large permease component YiaN,YiaN,208.523322562913,-3.25753651226927,0.347763680046614,-9.36709811626285,7.45540691259784e-21,3.39270717235953e-19
hotlake_ucc_69558,CY41DRAFT_0209,,,D-mannonate 5-dehydrogenase RspD,rspD,161.581469140022,-2.64903218668878,0.354462190027679,-7.47338435865873,7.81581260427451e-14,1.21805335243785e-12
hotlake_ucc_69559,CY41DRAFT_0210,Nucleic acid metabolism::Carbohydrate metabolism,Pentose and glucuronate interconversions::DNA replication_ recombination_ and repair,mannonate dehydratase UxuA,uxuA,117.748433141189,-2.83645217487957,0.354715195662656,-7.99642138133014,1.28087493014729e-15,2.78447524623738e-14
