GeneID,Acc_num,Main_Role,Subrole,Product,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
hotlake_ucc_124835,CD01DRAFT_3256,Xenobiotics biodegradation and metabolism,Benzoate degradation,acetyl-CoA acetyltransferase,,100.671201607758,1.10865814334418,0.21058726715796,5.26460197858297,1.40493397841295e-07,8.32325579770212e-07
hotlake_ucc_80896,CD01DRAFT_0003,Regulatory functions::Signal transduction::Unknown function,Enzymes of unknown specificity::Two-component systems::Taxis::Small molecule interactions,two component signal transduction system histidine kinase,,3.30343199157616,-2.82957608606917,0.698340721756212,-4.0518560609687,5.08129236825116e-05,0.000178438202375211
hotlake_ucc_80901,CD01DRAFT_0007,,,hypothetical protein,,1340.96047836651,1.12327135322406,0.242896390839443,4.62448762347629,3.7552550573876e-06,1.69546599639721e-05
hotlake_ucc_80902,CD01DRAFT_0008,,,hypothetical protein,,87.0093785765649,1.18400262896755,0.169515003473816,6.9846479940074,2.85571072765505e-12,3.416373200791e-11
hotlake_ucc_80909,CD01DRAFT_0015,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,sec-independent protein translocase protein TatA,tatA,3441.89684784818,-1.6852631768562,0.257972390605314,-6.53272690500659,6.45828441512627e-11,6.49480941695989e-10
hotlake_ucc_80910,CD01DRAFT_0016,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,sec-independent protein translocase protein TatB,tatB,671.689643733995,-1.34422525931561,0.252739972723316,-5.31860965573176,1.04563193901121e-07,6.29309560832593e-07
hotlake_ucc_80911,CD01DRAFT_0017,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,sec-independent protein translocase protein TatC,tatC,1123.67428467725,-1.0566825310673,0.26542903791548,-3.9810359083763,6.86155817154065e-05,0.000234636499712124
hotlake_ucc_80927,CD01DRAFT_0031,,,hypothetical protein,,182.837884655382,2.19256449113681,0.141251110797337,15.5224583988061,2.44501266821054e-54,9.56488955803963e-52
hotlake_ucc_80928,CD01DRAFT_0032,Amino acid metabolism,Valine_ leucine and isoleucine metabolism,biosynthetic threonine dehydratase IlvA2,ilvA2,359.187076257861,1.00475418663881,0.200536201004648,5.01033819133495,5.43344664228103e-07,2.91173195405526e-06
hotlake_ucc_80931,CD01DRAFT_0035,Metabolism of other amino acids and amines,Phosphonate and phosphinate metabolism,inorganic pyrophosphatase Ppa,ppa,1046.28759588806,1.51265974844808,0.199546771434841,7.58047718623207,3.44286304195675e-14,5.18018470005185e-13
hotlake_ucc_80935,CD01DRAFT_0039,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,3-dehydroquinate dehydratase II AroQ,aroQ,638.801787335674,1.36611388640276,0.136579627194764,10.0023254892522,1.48859613302304e-23,6.12988218145909e-22
hotlake_ucc_80936,CD01DRAFT_0040,Fatty acid and lipid metabolism,Biosynthesis,acetyl-CoA carboxylase biotin carboxyl carrier protein AccB,accB,366.612396356028,1.27423167273977,0.11365430835742,11.2114682774063,3.58201460375756e-29,2.37505781862705e-27
hotlake_ucc_80937,CD01DRAFT_0041,Fatty acid and lipid metabolism,Biosynthesis,acetyl-CoA carboxylase complex biotin carboxylase subunit AccC,accC,1187.69710671609,1.35584106312419,0.1440801541949,9.41032490352637,4.94605629679795e-21,1.54791777864589e-19
hotlake_ucc_80938,CD01DRAFT_0042,Translation::Unknown function,Enzymes of unknown specificity::Ribosomal proteins: synthesis and modification,ribosomal protein L11 methyltransferase PrmA,prmA,321.271269181872,1.17848252867474,0.192885239509893,6.10976004005893,9.9781051498595e-10,7.9988416693136e-09
hotlake_ucc_80940,CD01DRAFT_0044,Translation::Unknown function,tRNA and rRNA base modification::General,tRNA-dihydrouridine synthase DusB,dusB,508.316373318549,-1.16809643449225,0.23423495869741,-4.98685781570814,6.13691944812041e-07,3.24866425995224e-06
hotlake_ucc_80941,CD01DRAFT_0045,Regulatory functions,DNA interactions,Fis family transcriptional regulator_ factor for inversion stimulation protein,fis,304.16486998466,-1.14568924368334,0.17877645387171,-6.40850189648293,1.46956452172005e-10,1.38528588167924e-09
hotlake_ucc_80955,CD01DRAFT_0058,Intracellular trafficking_ assembly_ and processing::Transport and binding proteins,Unknown substrate::Protein export_ secretion_ and sorting,RND-type efflux system membrane fusion component AcrA,acrA,15.3565222813805,1.11921287426965,0.200020368723015,5.59549450595966,2.19993814977074e-08,1.46428648643431e-07
hotlake_ucc_80959,CD01DRAFT_0062,Regulatory functions,DNA interactions::Protein interactions,putative response regulator,,363.153755085097,-3.26495064206164,0.250916170374961,-13.0121173026936,1.04408555044573e-38,1.13457296481769e-36
hotlake_ucc_80960,CD01DRAFT_0063,,,Putative MetA-pathway of phenol degradation,,46.6758058519238,-2.05149753817483,0.334617676506767,-6.13087019069462,8.73996967343708e-10,7.15287894612674e-09
hotlake_ucc_80967,CD01DRAFT_0067,,,hypothetical protein,,300.458943645405,-1.22097129318784,0.165091340643405,-7.39573189259583,1.40631502487663e-13,1.99329868743384e-12
hotlake_ucc_81026,CD01DRAFT_0116,,,aspartate aminotransferase,aspB,869.102036479333,1.52877176859539,0.347651439075079,4.39742683839499,1.09541790932866e-05,4.4871988076374e-05
hotlake_ucc_81027,CD01DRAFT_0117,,,myo-inositol-1(or 4)-monophosphatase SuhB,suhB,217.752697516099,1.19716599655189,0.232704788357632,5.14456967130397,2.68134730039114e-07,1.51362635485284e-06
hotlake_ucc_81054,CD01DRAFT_0143,,,ABC-type uptake system PAAT family substrate-binding component,,401.37850512346,-1.35005751327192,0.217322692870515,-6.21222521881925,5.22394795142336e-10,4.4233948887377e-09
hotlake_ucc_81082,CD01DRAFT_0168,Translation,Ribosomal proteins: synthesis and modification,LSU ribosomal protein L33 RpmG,rpmG,1629.49362222214,1.05863727218264,0.314736492017774,3.36356698073274,0.000769421627870534,0.00206871299534675
hotlake_ucc_81094,CD01DRAFT_0178,,,putative protein conserved in bacteria,,1001.18414453367,-1.31127152977873,0.266306632026301,-4.92391616311389,8.48291908114517e-07,4.34360987505758e-06
hotlake_ucc_81095,CD01DRAFT_0179,Energy metabolism,General,polyphosphate kinase Ppk,ppk,1865.63190372427,-1.0991723812554,0.33344200362184,-3.29644246770418,0.000979176673264993,0.00256566587127438
hotlake_ucc_81105,CD01DRAFT_0188,Transport and binding proteins,Anions,PiT family inorganic phosphate transporter,,263.003760573601,2.2625321834246,0.602776786468088,3.75351578597061,0.000174371545764642,0.000547465077874222
hotlake_ucc_81106,CD01DRAFT_0189,Regulatory functions,Small molecule interactions,diguanylate cyclase,,10.8972684498843,1.57210947526183,0.427983786212291,3.6732921337399,0.000239445470636281,0.000727259845597153
hotlake_ucc_81107,CD01DRAFT_0190,Energy metabolism,Electron transport,flavodoxin,,35.7154727039613,1.44465317600137,0.218034568797308,6.62579876195855,3.45375425328212e-11,3.56493051156719e-10
hotlake_ucc_81112,CD01DRAFT_0195,Nucleic acid metabolism,Purine metabolism,hypoxanthine phosphoribosyltransferase HprT,hprT,143.597144632605,1.04577862009654,0.149498794893858,6.9952311042977,2.64822034067722e-12,3.18764245314747e-11
hotlake_ucc_81113,CD01DRAFT_0196,Prosthetic groups_ cofactors_ and carriers,Ubiquinone and other terpenoid-quinone biosynthesis,chorismate--pyruvate lyase UbiC,ubiC,59.9942628299337,1.02069823883942,0.193264278882273,5.28136003581491,1.28228422731609e-07,7.6351535726949e-07
hotlake_ucc_81133,CD01DRAFT_0215,,,ABC-type sucrose uptake system permease component ScrO2,scrO2,57.2363744644874,-1.39971030826459,0.210535636480681,-6.64832962087644,2.96437859625131e-11,3.10070830709496e-10
hotlake_ucc_81134,CD01DRAFT_0216,,,ABC-type sucrose uptake system permease component ScrO1,scrO1,144.822705741316,-2.45639220947641,0.203681480182803,-12.0599683745022,1.71848889752722e-33,1.40056845148468e-31
hotlake_ucc_81135,CD01DRAFT_0217,,,ABC-type sucrose uptake system substrate-binding component ScrN,scrN,110.523159473387,-1.2843511525135,0.166988286285769,-7.69126494486905,1.45687388810371e-14,2.33577485666464e-13
hotlake_ucc_81137,CD01DRAFT_0218,,,sucrose porin ScrY,scrY,79.9810868630963,-1.19603716258496,0.186712386096814,-6.40577300514379,1.4960941530485e-10,1.40690392469369e-09
hotlake_ucc_81191,CD01DRAFT_0266,Intracellular trafficking_ assembly_ and processing::Cell motility and adherance,Protein export_ secretion_ and sorting::Flagella complex and associated proteins,OOP family porin,,563.750506153512,1.38830094655717,0.200997841881384,6.90704404366914,4.94856335474028e-12,5.69375877757176e-11
hotlake_ucc_81195,CD01DRAFT_0268,,,Methyltransferase domain,,30.7340220644253,1.03178632913208,0.15101695780203,6.83225476230728,8.35902278723986e-12,9.34299918390924e-11
